Kategorie: Alle Kategorien

Region,Wohnung: (04.09.15 bis 04.09.15)
Schaffhausen,100
Graubünden,74
Schwyz,66
Freiburg,65
Solothurn,59
Basel-Landschaft,49
Luzern,42
Aargau,39
Thurgau,35
Sankt Gallen,33
Neuenburg,31
Bern,30
Zürich,29
Wallis,28
Basel-Stadt,17
Genf,9
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Nidwalden,
Obwalden,
Tessin,
Uri,
Waadt,
Zug,
