Kategorie: Alle Kategorien

Region,Wohnung: (10.06.16 bis 10.06.16)
Appenzell Innerrhoden,100
Appenzell Ausserrhoden,31
Jura,23
Schwyz,14
Basel-Landschaft,12
Basel-Stadt,9
Bern,9
Freiburg,8
Zug,6
Zürich,6
Solothurn,6
Sankt Gallen,5
Luzern,3
Aargau,2
Genf,1
Waadt,1
Glarus,
Graubünden,
Neuenburg,
Nidwalden,
Obwalden,
Schaffhausen,
Thurgau,
Tessin,
Uri,
Wallis,
