Kategorie: Alle Kategorien

Region,Wohnung: (06.01.17 bis 06.01.17)
Nidwalden,100
Obwalden,88
Schwyz,38
Zug,35
Schaffhausen,33
Aargau,32
Thurgau,32
Sankt Gallen,21
Basel-Stadt,16
Freiburg,15
Zürich,12
Bern,11
Basel-Landschaft,9
Luzern,8
Graubünden,7
Solothurn,7
Tessin,6
Wallis,6
Genf,2
Waadt,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Uri,
