Kategorie: Alle Kategorien

Region,Wohnung: (02.05.16 bis 02.05.16)
Uri,100
Glarus,98
Nidwalden,57
Schwyz,53
Solothurn,33
Graubünden,21
Luzern,21
Sankt Gallen,18
Aargau,17
Zürich,14
Zug,11
Thurgau,11
Bern,10
Basel-Landschaft,9
Wallis,8
Freiburg,7
Tessin,5
Basel-Stadt,4
Genf,3
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Jura,
Neuenburg,
Obwalden,
Schaffhausen,
Waadt,
