Kategorie: Alle Kategorien

Region,Wohnung: (29.08.16 bis 29.08.16)
Glarus,100
Appenzell Ausserrhoden,72
Zug,46
Schwyz,39
Thurgau,36
Solothurn,33
Basel-Landschaft,31
Basel-Stadt,27
Sankt Gallen,26
Graubünden,25
Luzern,21
Bern,21
Zürich,19
Aargau,14
Freiburg,9
Tessin,8
Waadt,6
Genf,2
Appenzell Innerrhoden,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Schaffhausen,
Uri,
Wallis,
