Kategorie: Alle Kategorien

Region,Wohnung: (09.08.17 bis 09.08.17)
Glarus,100
Uri,91
Schwyz,40
Schaffhausen,38
Solothurn,31
Aargau,27
Sankt Gallen,27
Graubünden,26
Luzern,23
Bern,23
Zug,23
Basel-Stadt,21
Zürich,19
Thurgau,19
Basel-Landschaft,17
Freiburg,10
Wallis,8
Tessin,6
Genf,3
Waadt,3
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
