Kategorie: Alle Kategorien

Region,Wohnung: (14.09.15 bis 14.09.15)
Nidwalden,100
Appenzell Ausserrhoden,73
Luzern,29
Freiburg,26
Basel-Landschaft,25
Schwyz,25
Graubünden,22
Bern,19
Solothurn,19
Sankt Gallen,18
Thurgau,15
Zürich,13
Neuenburg,12
Aargau,11
Wallis,11
Basel-Stadt,7
Genf,5
Appenzell Innerrhoden,
Glarus,
Jura,
Obwalden,
Schaffhausen,
Tessin,
Uri,
Waadt,
Zug,
