Kategorie: Alle Kategorien

Region,Wohnung: (10.12.17 bis 10.12.17)
Uri,100
Schaffhausen,79
Schwyz,58
Aargau,54
Basel-Landschaft,45
Zug,41
Thurgau,31
Luzern,31
Sankt Gallen,29
Graubünden,25
Basel-Stadt,23
Zürich,22
Bern,18
Solothurn,14
Tessin,12
Genf,6
Waadt,5
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Freiburg,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Wallis,
