Kategorie: Alle Kategorien

Region,Wohnung: (15.01.18 bis 15.01.18)
Appenzell Innerrhoden,100
Uri,86
Glarus,59
Obwalden,36
Zug,34
Luzern,31
Appenzell Ausserrhoden,27
Graubünden,27
Sankt Gallen,21
Jura,19
Aargau,19
Schaffhausen,18
Schwyz,18
Zürich,16
Basel-Stadt,16
Solothurn,13
Thurgau,12
Bern,12
Basel-Landschaft,9
Wallis,6
Waadt,3
Freiburg,
Genf,
Neuenburg,
Nidwalden,
Tessin,
