Kategorie: Alle Kategorien

Region,Wohnung: (10.06.17 bis 10.06.17)
Graubünden,100
Luzern,86
Aargau,73
Thurgau,57
Basel-Landschaft,55
Sankt Gallen,49
Schwyz,43
Freiburg,43
Zug,38
Bern,36
Zürich,26
Tessin,15
Basel-Stadt,13
Waadt,11
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Genf,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Schaffhausen,
Solothurn,
Uri,
Wallis,
