Kategorie: Alle Kategorien

Region,Wohnung: (27.12.15 bis 27.12.15)
Uri,100
Graubünden,19
Zug,18
Schwyz,15
Basel-Stadt,12
Solothurn,10
Thurgau,8
Bern,7
Luzern,7
Sankt Gallen,7
Basel-Landschaft,7
Freiburg,6
Zürich,6
Tessin,5
Aargau,5
Waadt,3
Genf,3
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Schaffhausen,
Wallis,
