Kategorie: Alle Kategorien

Region,Wohnung: (31.08.17 bis 31.08.17)
Schwyz,100
Thurgau,86
Graubünden,77
Solothurn,74
Zug,67
Basel-Landschaft,60
Basel-Stadt,56
Aargau,54
Sankt Gallen,51
Luzern,51
Zürich,49
Bern,48
Neuenburg,33
Freiburg,20
Wallis,19
Genf,15
Waadt,11
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Nidwalden,
Obwalden,
Schaffhausen,
Tessin,
Uri,
