Kategorie: Alle Kategorien

Region,Wohnung: (16.11.15 bis 16.11.15)
Appenzell Ausserrhoden,100
Thurgau,84
Basel-Landschaft,49
Sankt Gallen,42
Schwyz,39
Solothurn,38
Bern,34
Zürich,28
Aargau,26
Luzern,26
Zug,23
Freiburg,20
Wallis,19
Tessin,14
Genf,9
Basel-Stadt,8
Appenzell Innerrhoden,
Glarus,
Graubünden,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Schaffhausen,
Uri,
Waadt,
