Kategorie: Alle Kategorien

Region,Wohnung: (09.06.17 bis 09.06.17)
Glarus,100
Appenzell Ausserrhoden,41
Zug,24
Schaffhausen,23
Thurgau,19
Luzern,15
Graubünden,14
Schwyz,11
Aargau,11
Freiburg,10
Sankt Gallen,9
Zürich,9
Basel-Stadt,8
Solothurn,8
Tessin,7
Basel-Landschaft,6
Bern,5
Wallis,5
Genf,2
Waadt,1
Appenzell Innerrhoden,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Uri,
