Kategorie: Alle Kategorien

Region,Wohnung: (06.03.18 bis 06.03.18)
Nidwalden,100
Uri,41
Schwyz,32
Appenzell Ausserrhoden,30
Solothurn,29
Thurgau,26
Sankt Gallen,25
Luzern,22
Graubünden,22
Schaffhausen,20
Zug,20
Bern,20
Jura,19
Aargau,17
Zürich,17
Basel-Landschaft,15
Basel-Stadt,12
Freiburg,4
Waadt,4
Wallis,4
Genf,2
Appenzell Innerrhoden,
Glarus,
Neuenburg,
Obwalden,
Tessin,
