Kategorie: Alle Kategorien

Region,Wohnung: (05.07.17 bis 05.07.17)
Glarus,100
Uri,42
Obwalden,39
Appenzell Ausserrhoden,31
Schwyz,19
Graubünden,17
Thurgau,14
Sankt Gallen,11
Basel-Landschaft,11
Aargau,10
Luzern,10
Zug,10
Solothurn,8
Basel-Stadt,7
Zürich,7
Bern,7
Freiburg,4
Waadt,2
Genf,1
Appenzell Innerrhoden,
Jura,
Neuenburg,
Nidwalden,
Schaffhausen,
Tessin,
Wallis,
