Kategorie: Alle Kategorien

Region,Wohnung: (26.05.17 bis 26.05.17)
Uri,100
Obwalden,64
Nidwalden,56
Schwyz,46
Luzern,19
Graubünden,19
Sankt Gallen,17
Thurgau,15
Solothurn,14
Aargau,13
Bern,11
Basel-Stadt,10
Basel-Landschaft,9
Tessin,9
Zürich,9
Freiburg,7
Genf,4
Waadt,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Schaffhausen,
Wallis,
Zug,
