Kategorie: Alle Kategorien

Region,Wohnung: (04.08.17 bis 04.08.17)
Nidwalden,100
Uri,66
Solothurn,40
Schaffhausen,24
Aargau,23
Basel-Landschaft,21
Schwyz,21
Zug,21
Sankt Gallen,20
Thurgau,17
Luzern,16
Zürich,13
Basel-Stadt,10
Bern,9
Graubünden,7
Freiburg,6
Wallis,6
Tessin,4
Genf,2
Waadt,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Obwalden,
