Kategorie: Alle Kategorien

Region,Wohnung: (11.10.16 bis 11.10.16)
Obwalden,100
Schwyz,93
Appenzell Ausserrhoden,76
Thurgau,28
Solothurn,27
Sankt Gallen,27
Luzern,23
Aargau,16
Zürich,16
Bern,15
Zug,14
Basel-Landschaft,11
Graubünden,11
Basel-Stadt,9
Freiburg,8
Wallis,8
Tessin,6
Genf,4
Waadt,2
Appenzell Innerrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Schaffhausen,
Uri,
