Kategorie: Alle Kategorien

Region,Wohnung: (07.02.17 bis 07.02.17)
Glarus,100
Schaffhausen,76
Schwyz,52
Solothurn,41
Thurgau,40
Basel-Stadt,34
Aargau,32
Bern,32
Graubünden,30
Sankt Gallen,29
Basel-Landschaft,26
Luzern,23
Zürich,20
Zug,17
Freiburg,17
Wallis,9
Tessin,7
Genf,3
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Uri,
Waadt,
