Kategorie: Alle Kategorien

Region,Wohnung: (03.12.17 bis 03.12.17)
Schaffhausen,100
Glarus,67
Appenzell Ausserrhoden,58
Zug,45
Jura,40
Schwyz,39
Sankt Gallen,38
Graubünden,38
Luzern,34
Basel-Landschaft,30
Zürich,26
Bern,26
Thurgau,26
Aargau,23
Solothurn,19
Basel-Stadt,10
Freiburg,8
Wallis,7
Waadt,5
Appenzell Innerrhoden,
Genf,
Neuenburg,
Nidwalden,
Obwalden,
Tessin,
Uri,
