Kategorie: Alle Kategorien

Region,Wohnung: (25.06.17 bis 25.06.17)
Appenzell Ausserrhoden,100
Thurgau,43
Schwyz,38
Zug,34
Graubünden,33
Basel-Landschaft,31
Aargau,30
Solothurn,26
Luzern,25
Basel-Stadt,24
Zürich,18
Sankt Gallen,17
Bern,15
Freiburg,9
Tessin,7
Waadt,5
Appenzell Innerrhoden,
Genf,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Schaffhausen,
Uri,
Wallis,
