Kategorie: Alle Kategorien

Region,Wohnung: (20.01.17 bis 20.01.17)
Glarus,100
Sankt Gallen,51
Schwyz,47
Aargau,38
Basel-Landschaft,29
Thurgau,29
Graubünden,27
Basel-Stadt,21
Freiburg,20
Solothurn,20
Bern,19
Zürich,16
Luzern,14
Wallis,9
Tessin,7
Waadt,5
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Genf,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Schaffhausen,
Uri,
Zug,
