Kategorie: Alle Kategorien

Region,Wohnung: (15.10.16 bis 15.10.16)
Zug,100
Appenzell Ausserrhoden,85
Schaffhausen,44
Luzern,31
Basel-Landschaft,28
Solothurn,24
Thurgau,23
Sankt Gallen,19
Graubünden,19
Neuenburg,16
Zürich,14
Basel-Stadt,13
Aargau,13
Tessin,13
Bern,12
Freiburg,10
Waadt,2
Genf,2
Appenzell Innerrhoden,
Glarus,
Jura,
Nidwalden,
Obwalden,
Schwyz,
Uri,
Wallis,
