Kategorie: Alle Kategorien

Region,Wohnung: (11.10.17 bis 11.10.17)
Uri,100
Schaffhausen,71
Solothurn,43
Luzern,42
Schwyz,35
Zug,34
Bern,33
Basel-Landschaft,32
Aargau,32
Wallis,30
Sankt Gallen,28
Zürich,26
Graubünden,20
Freiburg,14
Basel-Stadt,14
Thurgau,14
Genf,8
Tessin,6
Waadt,6
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
