Kategorie: Alle Kategorien

Region,Wohnung: (02.04.17 bis 02.04.17)
Appenzell Innerrhoden,100
Glarus,38
Uri,36
Schaffhausen,30
Nidwalden,27
Appenzell Ausserrhoden,24
Basel-Stadt,18
Schwyz,15
Aargau,13
Thurgau,10
Luzern,10
Basel-Landschaft,9
Sankt Gallen,8
Zürich,8
Bern,7
Freiburg,7
Graubünden,7
Zug,6
Solothurn,5
Genf,4
Wallis,3
Waadt,1
Jura,
Neuenburg,
Obwalden,
Tessin,
