Kategorie: Alle Kategorien

Region,Wohnung: (01.06.18 bis 01.06.18)
Appenzell Innerrhoden,100
Glarus,40
Schwyz,32
Graubünden,29
Luzern,26
Appenzell Ausserrhoden,26
Basel-Landschaft,24
Jura,18
Schaffhausen,18
Aargau,16
Sankt Gallen,16
Solothurn,15
Zürich,14
Bern,11
Zug,9
Basel-Stadt,8
Waadt,5
Wallis,4
Tessin,4
Freiburg,
Genf,
Neuenburg,
Nidwalden,
Obwalden,
Thurgau,
Uri,
