Kategorie: Alle Kategorien

Region,Wohnung: (07.08.16 bis 07.08.16)
Appenzell Ausserrhoden,100
Glarus,100
Schaffhausen,43
Aargau,26
Basel-Stadt,24
Thurgau,21
Sankt Gallen,21
Luzern,19
Graubünden,17
Tessin,15
Zürich,14
Basel-Landschaft,13
Bern,10
Solothurn,9
Genf,7
Appenzell Innerrhoden,
Freiburg,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Schwyz,
Uri,
Waadt,
Wallis,
Zug,
