Kategorie: Alle Kategorien

Region,Wohnung: (05.01.18 bis 05.01.18)
Uri,100
Schaffhausen,92
Nidwalden,80
Basel-Landschaft,67
Aargau,62
Graubünden,57
Basel-Stadt,49
Zug,48
Schwyz,46
Sankt Gallen,45
Zürich,43
Solothurn,40
Tessin,39
Bern,38
Luzern,35
Thurgau,23
Freiburg,12
Wallis,8
Waadt,4
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Genf,
Glarus,
Jura,
Neuenburg,
Obwalden,
