Kategorie: Alle Kategorien

Region,Wohnung: (07.04.17 bis 07.04.17)
Appenzell Ausserrhoden,100
Nidwalden,94
Schaffhausen,85
Zug,79
Schwyz,59
Thurgau,37
Sankt Gallen,37
Graubünden,33
Solothurn,30
Aargau,29
Bern,27
Luzern,26
Basel-Stadt,26
Zürich,19
Basel-Landschaft,15
Wallis,12
Waadt,9
Tessin,8
Genf,3
Appenzell Innerrhoden,
Freiburg,
Glarus,
Jura,
Neuenburg,
Obwalden,
Uri,
