Kategorie: Alle Kategorien

Region,Wohnung: (20.03.16 bis 20.03.16)
Glarus,100
Nidwalden,78
Schwyz,34
Schaffhausen,32
Thurgau,20
Zug,19
Graubünden,17
Bern,17
Zürich,16
Basel-Landschaft,15
Aargau,14
Basel-Stadt,14
Solothurn,13
Sankt Gallen,13
Luzern,13
Wallis,7
Tessin,5
Genf,4
Waadt,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Freiburg,
Jura,
Neuenburg,
Obwalden,
Uri,
