Kategorie: Alle Kategorien

Region,Wohnung: (01.10.15 bis 01.10.15)
Appenzell Ausserrhoden,100
Thurgau,55
Zug,37
Schwyz,34
Solothurn,32
Wallis,25
Sankt Gallen,23
Bern,20
Graubünden,19
Zürich,19
Basel-Stadt,16
Neuenburg,15
Aargau,15
Luzern,13
Tessin,10
Waadt,3
Genf,3
Appenzell Innerrhoden,
Basel-Landschaft,
Freiburg,
Glarus,
Jura,
Nidwalden,
Obwalden,
Schaffhausen,
Uri,
