Kategorie: Alle Kategorien

Region,Wohnung: (10.03.18 bis 10.03.18)
Zug,100
Uri,94
Glarus,91
Nidwalden,71
Appenzell Ausserrhoden,67
Schwyz,66
Thurgau,60
Luzern,56
Basel-Stadt,47
Jura,45
Aargau,44
Schaffhausen,43
Bern,42
Sankt Gallen,42
Neuenburg,39
Zürich,25
Solothurn,25
Basel-Landschaft,23
Graubünden,23
Waadt,10
Tessin,9
Appenzell Innerrhoden,
Freiburg,
Genf,
Obwalden,
Wallis,
