Kategorie: Alle Kategorien

Region,Wohnung: (29.06.16 bis 29.06.16)
Glarus,100
Obwalden,83
Schaffhausen,31
Schwyz,26
Luzern,24
Basel-Stadt,21
Sankt Gallen,20
Thurgau,20
Graubünden,19
Basel-Landschaft,16
Aargau,12
Zug,11
Bern,11
Zürich,10
Solothurn,10
Freiburg,7
Waadt,5
Genf,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Jura,
Neuenburg,
Nidwalden,
Tessin,
Uri,
Wallis,
