Kategorie: Alle Kategorien

Region,Wohnung: (20.08.17 bis 20.08.17)
Appenzell Ausserrhoden,100
Sankt Gallen,69
Schaffhausen,64
Zug,54
Basel-Landschaft,52
Solothurn,47
Schwyz,44
Aargau,39
Thurgau,38
Basel-Stadt,30
Zürich,29
Bern,27
Graubünden,24
Luzern,23
Freiburg,13
Wallis,12
Genf,11
Tessin,11
Waadt,6
Appenzell Innerrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Uri,
