Kategorie: Alle Kategorien

Region,Wohnung: (08.03.17 bis 08.03.17)
Obwalden,100
Uri,96
Appenzell Ausserrhoden,70
Nidwalden,67
Thurgau,49
Schwyz,43
Schaffhausen,38
Luzern,37
Graubünden,33
Zug,32
Aargau,26
Basel-Landschaft,25
Sankt Gallen,24
Wallis,22
Zürich,21
Basel-Stadt,19
Bern,18
Solothurn,17
Neuenburg,13
Genf,6
Waadt,2
Appenzell Innerrhoden,
Freiburg,
Glarus,
Jura,
Tessin,
