Kategorie: Alle Kategorien

Region,Wohnung: (20.05.16 bis 20.05.16)
Schwyz,100
Zug,80
Sankt Gallen,79
Graubünden,71
Aargau,58
Bern,57
Solothurn,53
Luzern,45
Zürich,40
Thurgau,37
Basel-Stadt,37
Freiburg,25
Tessin,16
Waadt,12
Genf,9
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Basel-Landschaft,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Schaffhausen,
Uri,
Wallis,
