Kategorie: Alle Kategorien

Region,Wohnung: (22.06.17 bis 22.06.17)
Nidwalden,100
Uri,90
Glarus,84
Basel-Landschaft,41
Schwyz,32
Luzern,27
Thurgau,24
Graubünden,24
Aargau,21
Bern,20
Zug,17
Sankt Gallen,17
Zürich,16
Basel-Stadt,14
Solothurn,11
Wallis,7
Freiburg,7
Genf,2
Waadt,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Jura,
Neuenburg,
Obwalden,
Schaffhausen,
Tessin,
