Kategorie: Alle Kategorien

Region,Wohnung: (12.12.17 bis 12.12.17)
Appenzell Innerrhoden,100
Uri,80
Obwalden,68
Schaffhausen,50
Solothurn,19
Jura,17
Zug,16
Thurgau,16
Luzern,16
Aargau,16
Basel-Stadt,14
Basel-Landschaft,13
Schwyz,13
Graubünden,12
Zürich,12
Bern,10
Sankt Gallen,8
Waadt,5
Wallis,4
Tessin,3
Appenzell Ausserrhoden,
Freiburg,
Genf,
Glarus,
Neuenburg,
Nidwalden,
