Kategorie: Alle Kategorien

Region,Wohnung: (01.07.18 bis 01.07.18)
Obwalden,100
Glarus,60
Uri,59
Appenzell Ausserrhoden,49
Solothurn,37
Aargau,32
Schwyz,32
Schaffhausen,31
Sankt Gallen,29
Basel-Landschaft,27
Bern,22
Thurgau,19
Zug,18
Luzern,16
Zürich,16
Graubünden,11
Basel-Stadt,10
Tessin,8
Freiburg,7
Waadt,4
Appenzell Innerrhoden,
Genf,
Jura,
Neuenburg,
Nidwalden,
Wallis,
