Kategorie: Alle Kategorien

Region,Wohnung: (10.12.15 bis 10.12.15)
Schwyz,100
Schaffhausen,80
Thurgau,59
Solothurn,59
Aargau,43
Sankt Gallen,39
Graubünden,37
Luzern,30
Zug,28
Basel-Landschaft,24
Bern,23
Wallis,23
Zürich,19
Genf,11
Basel-Stadt,10
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Freiburg,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Tessin,
Uri,
Waadt,
