Kategorie: Alle Kategorien

Region,Wohnung: (29.01.18 bis 29.01.18)
Glarus,100
Obwalden,81
Aargau,54
Thurgau,52
Graubünden,51
Schwyz,51
Zug,50
Basel-Landschaft,46
Sankt Gallen,44
Schaffhausen,42
Bern,37
Basel-Stadt,36
Solothurn,34
Luzern,31
Zürich,29
Wallis,22
Freiburg,15
Waadt,14
Tessin,8
Genf,4
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Jura,
Neuenburg,
Nidwalden,
Uri,
