Kategorie: Alle Kategorien

Region,Wohnung: (27.08.17 bis 27.08.17)
Obwalden,100
Uri,96
Solothurn,46
Schwyz,45
Aargau,41
Zug,40
Graubünden,39
Sankt Gallen,37
Luzern,34
Basel-Stadt,33
Basel-Landschaft,26
Thurgau,21
Zürich,21
Bern,20
Neuenburg,17
Freiburg,14
Wallis,9
Tessin,8
Genf,4
Waadt,3
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Nidwalden,
Schaffhausen,
