Kategorie: Alle Kategorien

Region,Wohnung: (13.06.17 bis 13.06.17)
Nidwalden,100
Schaffhausen,71
Obwalden,57
Thurgau,36
Graubünden,32
Schwyz,29
Luzern,23
Zug,22
Solothurn,20
Sankt Gallen,17
Basel-Landschaft,16
Zürich,16
Bern,15
Aargau,15
Basel-Stadt,7
Freiburg,6
Tessin,4
Waadt,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Genf,
Glarus,
Jura,
Neuenburg,
Uri,
Wallis,
