Kategorie: Alle Kategorien

Region,Wohnung: (07.06.16 bis 07.06.16)
Appenzell Ausserrhoden,100
Obwalden,78
Schaffhausen,49
Solothurn,28
Graubünden,27
Luzern,23
Zug,21
Thurgau,19
Schwyz,17
Basel-Landschaft,16
Sankt Gallen,15
Zürich,13
Bern,13
Basel-Stadt,13
Aargau,11
Wallis,7
Genf,3
Waadt,3
Appenzell Innerrhoden,
Freiburg,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Tessin,
Uri,
