Kategorie: Alle Kategorien

Region,Wohnung: (02.11.16 bis 02.11.16)
Obwalden,100
Schwyz,40
Schaffhausen,37
Graubünden,30
Zug,28
Solothurn,26
Luzern,26
Wallis,20
Basel-Stadt,20
Bern,19
Zürich,17
Freiburg,17
Aargau,17
Basel-Landschaft,15
Thurgau,13
Sankt Gallen,11
Tessin,6
Genf,4
Waadt,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Uri,
