Kategorie: Alle Kategorien

Region,Wohnung: (29.05.18 bis 29.05.18)
Appenzell Innerrhoden,100
Appenzell Ausserrhoden,54
Nidwalden,29
Obwalden,26
Thurgau,25
Solothurn,23
Graubünden,22
Schwyz,20
Basel-Landschaft,19
Schaffhausen,18
Luzern,17
Sankt Gallen,17
Aargau,16
Freiburg,16
Wallis,13
Bern,12
Zürich,11
Basel-Stadt,10
Zug,7
Tessin,3
Waadt,3
Genf,2
Glarus,
Jura,
Neuenburg,
Uri,
