Kategorie: Alle Kategorien

Region,Wohnung: (06.08.16 bis 06.08.16)
Obwalden,100
Zug,44
Solothurn,25
Schwyz,25
Thurgau,23
Basel-Landschaft,22
Aargau,20
Bern,20
Basel-Stadt,18
Sankt Gallen,15
Zürich,13
Luzern,11
Graubünden,11
Wallis,9
Waadt,4
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Freiburg,
Genf,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Schaffhausen,
Tessin,
Uri,
