Kategorie: Alle Kategorien

Region,Wohnung: (13.07.16 bis 13.07.16)
Uri,100
Graubünden,51
Thurgau,37
Basel-Landschaft,33
Luzern,33
Schwyz,27
Zug,25
Aargau,24
Zürich,23
Sankt Gallen,23
Solothurn,21
Bern,20
Neuenburg,15
Basel-Stadt,13
Freiburg,11
Wallis,10
Waadt,4
Genf,3
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Nidwalden,
Obwalden,
Schaffhausen,
Tessin,
