Kategorie: Alle Kategorien

Region,Wohnung: (12.07.17 bis 12.07.17)
Appenzell Innerrhoden,100
Schwyz,35
Obwalden,32
Uri,32
Appenzell Ausserrhoden,26
Schaffhausen,21
Luzern,13
Aargau,11
Zug,10
Solothurn,9
Thurgau,9
Wallis,9
Basel-Landschaft,8
Sankt Gallen,7
Freiburg,6
Zürich,6
Bern,6
Basel-Stadt,5
Graubünden,4
Genf,2
Waadt,2
Glarus,
Jura,
Neuenburg,
Nidwalden,
Tessin,
