Kategorie: Alle Kategorien

Region,Wohnung: (22.11.15 bis 22.11.15)
Nidwalden,100
Thurgau,28
Schaffhausen,23
Solothurn,19
Sankt Gallen,17
Schwyz,16
Basel-Landschaft,12
Graubünden,11
Aargau,11
Zürich,9
Zug,9
Bern,8
Luzern,8
Freiburg,7
Wallis,6
Basel-Stadt,6
Genf,4
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Obwalden,
Tessin,
Uri,
Waadt,
