Kategorie: Alle Kategorien

Region,Wohnung: (18.06.17 bis 18.06.17)
Glarus,100
Schaffhausen,50
Zug,36
Basel-Landschaft,29
Thurgau,25
Solothurn,22
Bern,21
Schwyz,18
Luzern,17
Basel-Stadt,17
Graubünden,15
Freiburg,14
Sankt Gallen,13
Zürich,13
Aargau,11
Wallis,7
Waadt,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Genf,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Tessin,
Uri,
