Kategorie: Alle Kategorien

Region,Wohnung: (28.02.17 bis 28.02.17)
Appenzell Ausserrhoden,100
Obwalden,70
Glarus,70
Uri,65
Schaffhausen,55
Solothurn,27
Thurgau,26
Bern,21
Sankt Gallen,21
Basel-Stadt,18
Zürich,17
Luzern,14
Aargau,13
Graubünden,12
Zug,10
Basel-Landschaft,8
Freiburg,6
Wallis,5
Genf,2
Appenzell Innerrhoden,
Jura,
Neuenburg,
Nidwalden,
Schwyz,
Tessin,
Waadt,
