Kategorie: Alle Kategorien

Region,Wohnung: (14.01.17 bis 14.01.17)
Obwalden,100
Uri,56
Schwyz,32
Schaffhausen,21
Graubünden,20
Luzern,14
Thurgau,14
Solothurn,11
Sankt Gallen,11
Zug,9
Bern,9
Aargau,8
Basel-Stadt,8
Zürich,8
Basel-Landschaft,6
Freiburg,5
Wallis,4
Genf,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Tessin,
Waadt,
