Kategorie: Alle Kategorien

Region,Wohnung: (25.04.17 bis 25.04.17)
Nidwalden,100
Appenzell Ausserrhoden,98
Basel-Landschaft,81
Schwyz,68
Schaffhausen,68
Sankt Gallen,53
Aargau,50
Graubünden,48
Bern,43
Basel-Stadt,43
Luzern,27
Zürich,25
Solothurn,24
Zug,21
Thurgau,18
Freiburg,12
Tessin,8
Genf,7
Waadt,6
Appenzell Innerrhoden,
Glarus,
Jura,
Neuenburg,
Obwalden,
Uri,
Wallis,
