Kategorie: Alle Kategorien

Region,Wohnung: (17.11.17 bis 17.11.17)
Uri,100
Glarus,92
Thurgau,52
Schaffhausen,38
Solothurn,38
Basel-Stadt,35
Aargau,33
Sankt Gallen,29
Basel-Landschaft,26
Graubünden,24
Luzern,23
Schwyz,21
Zürich,20
Bern,17
Zug,16
Freiburg,10
Wallis,10
Tessin,8
Waadt,3
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Genf,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
