Kategorie: Alle Kategorien

Region,Wohnung: (05.09.16 bis 05.09.16)
Glarus,100
Obwalden,49
Appenzell Ausserrhoden,39
Schwyz,32
Schaffhausen,21
Thurgau,21
Zug,18
Solothurn,18
Basel-Stadt,14
Zürich,11
Basel-Landschaft,11
Sankt Gallen,11
Luzern,10
Aargau,8
Bern,8
Graubünden,5
Wallis,4
Appenzell Innerrhoden,
Freiburg,
Genf,
Jura,
Neuenburg,
Nidwalden,
Tessin,
Uri,
Waadt,
