Kategorie: Alle Kategorien

Region,Wohnung: (29.08.17 bis 29.08.17)
Appenzell Innerrhoden,100
Glarus,31
Thurgau,31
Appenzell Ausserrhoden,22
Nidwalden,21
Graubünden,13
Solothurn,12
Basel-Stadt,11
Zug,11
Aargau,10
Luzern,10
Sankt Gallen,8
Zürich,7
Schwyz,7
Bern,6
Freiburg,6
Wallis,6
Basel-Landschaft,5
Waadt,2
Genf,2
Jura,
Neuenburg,
Obwalden,
Schaffhausen,
Tessin,
Uri,
