Kategorie: Alle Kategorien

Region,Wohnung: (25.01.17 bis 25.01.17)
Uri,100
Appenzell Ausserrhoden,82
Zug,26
Schaffhausen,23
Aargau,21
Thurgau,18
Bern,17
Schwyz,17
Sankt Gallen,17
Basel-Stadt,16
Luzern,15
Solothurn,13
Zürich,12
Graubünden,9
Freiburg,7
Basel-Landschaft,6
Wallis,5
Tessin,3
Genf,2
Waadt,1
Appenzell Innerrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
