Kategorie: Alle Kategorien

Region,Wohnung: (12.05.16 bis 12.05.16)
Schaffhausen,100
Appenzell Ausserrhoden,66
Schwyz,55
Basel-Landschaft,52
Solothurn,42
Thurgau,39
Freiburg,32
Graubünden,29
Sankt Gallen,27
Bern,25
Zug,22
Luzern,22
Zürich,19
Basel-Stadt,17
Aargau,14
Genf,3
Waadt,2
Appenzell Innerrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Tessin,
Uri,
Wallis,
