Kategorie: Alle Kategorien

Region,Wohnung: (30.11.15 bis 30.11.15)
Glarus,100
Thurgau,25
Zug,23
Sankt Gallen,20
Aargau,15
Freiburg,14
Solothurn,14
Bern,14
Basel-Stadt,14
Zürich,12
Luzern,12
Basel-Landschaft,10
Tessin,7
Genf,5
Waadt,3
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Graubünden,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Schaffhausen,
Schwyz,
Uri,
Wallis,
