Kategorie: Alle Kategorien

Region,Wohnung: (27.01.16 bis 27.01.16)
Schaffhausen,100
Appenzell Ausserrhoden,97
Nidwalden,87
Solothurn,64
Aargau,32
Basel-Stadt,27
Sankt Gallen,24
Zürich,22
Luzern,22
Basel-Landschaft,20
Bern,18
Graubünden,18
Thurgau,16
Zug,15
Freiburg,11
Wallis,10
Tessin,7
Genf,4
Waadt,2
Appenzell Innerrhoden,
Glarus,
Jura,
Neuenburg,
Obwalden,
Schwyz,
Uri,
