Kategorie: Alle Kategorien

Region,Wohnung: (30.04.16 bis 30.04.16)
Uri,100
Zug,19
Schwyz,17
Sankt Gallen,16
Aargau,13
Bern,11
Thurgau,10
Basel-Stadt,10
Graubünden,9
Solothurn,9
Zürich,9
Basel-Landschaft,8
Luzern,6
Genf,2
Waadt,1
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Freiburg,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Schaffhausen,
Tessin,
Wallis,
