Kategorie: Alle Kategorien

Region,Wohnung: (12.09.16 bis 12.09.16)
Obwalden,100
Solothurn,60
Thurgau,47
Graubünden,38
Schwyz,36
Sankt Gallen,30
Zürich,26
Zug,25
Wallis,20
Basel-Stadt,19
Luzern,18
Aargau,15
Tessin,14
Bern,13
Basel-Landschaft,12
Freiburg,10
Genf,8
Waadt,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Schaffhausen,
Uri,
